Time,Channel 1,Channel 2,Channel 3,Channel 4
1341,42,727,112,-96
1340,41,724,110,-97
1336,41,709,104,-97
1335,42,647,102,-96
1340,41,615,102,-97
1339,41,604,100,-97
1339,42,586,99,-96
1348,42,511,98,-95
1338,42,492,98,-96
1339,42,455,100,-95
1338,42,440,96,-96
1339,42,415,96,-96
1339,42,410,94,-95
1343,42,380,91,-96
1337,42,333,91,-96
1386,42,310,91,-96
1337,42,288,91,-96
1338,42,266,91,-96
1335,42,212,91,-96
1336,42,203,91,-96
1344,43,204,91,-93
1340,44,204,90,-91
1334,44,205,87,-91
1343,44,205,84,-91
1336,45,205,76,-89
1337,45,206,76,-87
1343,48,209,75,-87
1337,47,208,74,-86
1338,46,207,72,-88
1337,41,202,70,-100
1339,43,203,71,-91
1356,45,206,72,-96
1336,41,200,71,-100
1345,40,200,70,-98
1338,39,199,70,-102
1338,39,199,70,-103
1335,39,199,70,-102
1338,38,198,70,-103
1338,38,198,70,-103
1352,39,198,70,-103
1337,38,198,70,-104
1336,38,198,70,-104
1338,39,199,70,-103
1337,40,199,70,-100
1336,40,200,70,-101
1338,40,199,70,-101
1345,39,199,70,-102
1344,39,199,70,-103
1337,39,199,70,-100
1334,39,199,70,-101
1337,39,199,70,-101
1336,39,199,70,-101
1343,39,199,70,-101
1338,41,201,70,-99
1338,41,201,71,-92
1355,44,206,71,-94
1337,40,201,70,-99
1338,41,201,70,-99
1339,41,203,71,-95
1342,41,201,70,-99
1336,40,201,70,-101
1335,39,199,70,-102
1336,39,199,70,-103
1345,39,199,70,-101
1339,39,199,70,-102
1347,39,199,70,-102
1336,38,199,70,-101
1338,38,198,70,-103
1340,38,198,70,-103
1336,38,198,70,-103
1337,38,198,70,-104
1377,38,198,69,-104
1338,38,198,69,-105
1336,38,198,70,-105
1338,38,198,69,-104
1337,38,198,70,-104
1339,38,198,70,-105
1337,38,198,70,-105
1345,38,199,70,-103
1347,39,200,70,-102
1337,38,198,69,-102
1339,38,198,69,-103
1337,38,198,69,-104
1336,38,198,70,-104
1339,38,198,70,-103
1340,38,198,69,-104
1340,38,198,70,-103
1385,38,198,70,-104
1339,38,198,70,-105
1337,38,198,69,-104
1339,38,199,70,-104
1343,38,198,70,-103
1337,39,199,70,-102
1338,39,199,70,-103
1334,38,199,70,-105
1344,38,198,70,-105
1337,38,198,70,-103
1337,38,197,69,-104
1342,38,198,69,-103
1338,37,198,69,-104
1336,38,198,69,-104
1336,38,198,69,-105
1337,38,198,69,-103
1342,37,198,69,-105
1346,38,198,69,-105
1341,37,198,69,-105
1338,38,197,69,-105
1338,38,198,69,-105
1338,38,198,70,-104
1349,37,198,69,-105
1338,37,197,69,-105
1375,38,198,70,-105
1338,37,198,70,-105
1338,38,198,70,-105
1338,38,198,70,-104
1337,38,197,70,-105
1336,37,198,70,-105
1344,38,198,70,-104
1337,38,198,69,-103
1344,38,198,70,-104
1339,38,198,70,-103
1339,38,198,69,-104
1336,38,198,69,-104
1341,39,198,69,-104
1344,38,198,70,-104
1337,39,198,70,-102
1337,40,200,70,-100
1359,38,198,70,-104
1337,38,198,70,-105
1336,40,200,70,-100
1344,38,200,70,-102
1338,38,198,70,-103
1339,39,198,70,-100
1338,39,199,70,-102
1336,38,198,70,-104
1344,38,197,69,-104
1339,37,198,69,-105
1344,39,197,69,-105
1336,37,198,69,-105
1336,38,198,69,-105
1340,38,198,69,-105
1336,38,198,70,-104
1341,37,198,70,-105
1363,38,198,70,-105
1338,38,198,69,-103
1340,38,198,70,-104
1339,38,198,69,-104
1341,37,198,69,-104
1340,37,197,69,-105
1338,38,198,69,-105
1342,37,197,69,-104
1369,37,198,69,-105
1336,38,197,69,-105
1336,38,198,70,-104
1336,37,198,70,-105
1337,38,198,69,-105
1344,38,198,70,-104
1340,37,198,70,-105
1339,38,197,70,-105
1343,38,198,70,-104
1336,38,198,69,-103
1340,38,198,69,-104
1336,38,197,69,-103
1342,37,197,69,-104
1336,38,197,69,-105
1339,38,198,69,-104
1335,37,197,69,-105
1386,38,198,69,-105
1337,38,198,69,-104
1344,37,197,70,-105
1338,37,198,70,-105
1337,38,198,69,-104
1338,38,198,70,-105
1336,37,197,70,-105
1337,38,198,69,-104
1342,38,198,69,-103
1344,38,198,69,-104
1338,37,198,69,-104
1338,37,198,69,-105
1341,38,198,69,-105
1339,37,198,69,-105
1335,37,198,70,-104
1340,38,198,69,-104
1359,37,198,69,-105
1338,37,197,69,-106
1336,38,197,69,-104
1339,38,198,70,-105
1335,37,197,70,-105
1336,38,198,69,-104
1345,37,198,69,-103
