Time,Channel 1,Channel 2,Channel 3,Channel 4
1341,38,197,69,-105
1338,37,197,69,-103
1336,37,198,69,-105
1383,38,197,70,-104
1339,38,198,69,-105
1341,37,197,69,-105
1344,37,197,69,-104
1336,37,198,69,-105
1336,38,197,69,-105
1336,37,197,69,-105
1337,38,198,69,-104
1390,38,198,69,-105
1345,37,197,69,-105
1336,37,198,69,-104
1342,37,197,69,-106
1338,38,198,69,-105
1337,37,197,69,-106
1335,37,197,69,-105
1340,38,198,70,-105
1363,37,197,69,-106
1338,38,197,69,-105
1339,37,198,69,-105
1336,38,197,70,-106
1338,38,197,70,-105
1339,37,197,70,-105
1343,37,197,70,-105
1338,37,197,70,-106
1347,38,197,70,-105
1334,38,198,70,-105
1338,38,198,70,-104
1336,38,197,70,-105
1338,38,197,70,-105
1348,37,197,70,-105
1338,37,197,70,-105
1338,38,198,69,-105
1357,38,197,69,-104
1337,38,197,69,-102
1339,37,197,69,-103
1341,38,198,69,-104
1338,37,197,69,-103
1336,38,198,69,-104
1339,38,197,69,-104
1336,37,197,69,-105
1345,38,198,69,-104
1337,38,197,69,-105
1346,38,198,69,-105
1338,37,197,69,-104
1338,37,198,69,-105
1338,38,197,69,-105
1333,37,198,69,-105
1338,37,197,69,-105
1357,37,198,69,-104
1341,37,197,69,-105
1339,38,198,69,-105
1339,37,197,69,-105
1338,37,197,69,-105
1336,38,197,69,-105
1336,37,197,69,-106
1345,38,198,69,-105
1356,37,197,70,-105
1338,38,197,69,-105
1336,38,197,70,-105
1337,37,198,69,-106
1336,38,197,69,-104
1344,37,198,70,-106
1338,38,197,70,-105
1339,38,197,70,-105
1344,37,197,70,-105
1339,38,198,70,-105
1336,38,197,70,-105
1339,37,198,70,-104
1347,37,197,70,-105
1336,37,198,70,-105
1337,38,197,69,-104
1335,38,197,69,-103
1385,38,197,69,-102
1335,37,198,69,-104
1343,38,197,69,-104
1338,37,198,69,-103
1339,38,197,69,-104
1339,38,197,69,-103
1339,37,197,69,-104
1338,38,197,69,-104
1352,38,198,69,-104
1337,38,198,69,-104
1341,37,197,69,-103
1336,38,197,69,-105
1339,38,198,69,-104
1339,37,197,69,-104
1336,38,197,69,-105
1345,37,197,69,-104
1375,38,198,69,-104
1339,38,197,69,-104
1338,37,197,69,-103
1338,38,197,69,-103
1338,38,198,69,-104
1346,38,197,69,-104
1337,38,197,69,-104
1340,37,197,69,-104
1344,38,197,69,-104
1338,37,198,69,-103
1340,38,197,69,-104
1338,38,198,69,-104
1343,38,197,69,-105
1337,38,198,69,-104
1339,37,198,69,-104
1335,38,197,69,-105
1349,37,198,69,-104
1339,37,197,69,-105
1344,37,198,69,-104
1340,38,197,69,-105
1338,38,197,69,-105
1337,37,197,69,-105
1337,38,198,69,-105
1337,38,197,69,-105
1356,37,198,69,-105
1342,37,197,69,-105
1339,37,197,69,-105
1338,38,198,69,-105
1338,37,197,69,-104
1340,37,197,69,-105
1339,38,197,69,-105
1342,37,198,69,-105
1343,38,198,69,-105
1336,37,198,69,-105
1338,38,197,69,-105
1336,37,198,69,-105
1337,37,197,69,-105
1339,38,198,69,-105
1339,37,197,69,-106
1339,38,197,69,-104
1356,37,198,69,-105
1339,37,197,69,-105
1338,38,197,70,-105
1338,37,198,69,-106
1343,38,197,69,-105
1338,37,197,69,-105
1338,38,198,69,-106
1337,38,197,70,-105
1344,37,198,70,-105
1335,38,197,70,-105
1339,38,198,70,-105
1343,38,197,70,-105
1337,38,197,70,-105
1339,37,197,70,-105
1338,37,197,69,-105
1337,38,197,70,-105
1407,38,198,69,-105
1346,37,197,69,-105
1336,38,197,69,-104
1339,37,197,69,-103
1336,38,197,69,-103
1338,38,197,69,-102
1337,37,198,69,-103
1345,38,197,69,-103
1344,38,197,69,-104
1338,38,198,69,-104
1338,37,197,69,-104
1336,38,197,69,-105
1337,38,198,69,-104
1336,37,197,69,-105
1344,37,197,69,-104
1338,38,198,69,-105
1348,38,197,69,-104
1340,37,198,69,-105
1335,38,197,69,-105
1340,38,198,69,-105
1345,37,197,69,-105
1337,37,197,69,-105
1336,37,198,69,-106
1337,38,197,69,-105
1375,37,198,69,-106
1336,38,198,69,-105
1339,38,197,69,-105
1343,38,197,69,-105
1336,37,198,69,-105
1338,37,197,69,-106
1336,38,198,69,-105
1338,37,197,69,-105
1344,37,198,69,-105
1342,37,197,70,-106
1339,38,197,69,-105
1340,38,198,69,-105
1339,37,197,70,-105
1338,38,197,70,-105
1337,38,198,70,-105
1337,38,197,70,-104
1362,37,197,70,-105
1339,38,198,70,-105
1335,37,197,70,-105
1337,38,197,70,-105
1338,38,198,70,-105
1340,38,197,70,-105
1345,38,197,69,-104
1337,38,197,69,-104
1343,37,197,69,-103
1339,37,197,69,-103
1338,38,198,69,-103
1340,38,197,69,-103
1335,37,197,69,-82
1346,38,198,69,-52
1338,37,197,69,-28
1338,38,197,69,-9
1359,38,197,69,36
1338,37,198,69,41
1337,38,197,69,65
1343,37,198,69,87
1337,38,197,69,132
1338,37,197,69,158
1337,38,197,69,192
1335,38,198,69,202
1346,37,197,69,210
1330,37,197,70,247
1343,37,197,69,262
1335,38,198,69,281
1336,38,197,69,269
1332,37,198,69,292
1336,38,197,69,317
1336,38,197,69,312
1354,38,198,69,313
1336,37,197,70,314
1335,37,198,69,313
1335,38,198,69,320
1334,37,197,69,324
1337,37,198,69,321
1335,38,198,70,301
1345,38,197,70,303
1384,38,198,69,304
1337,37,197,71,305
1337,37,198,73,296
1335,38,198,72,285
1337,37,198,73,272
1342,38,197,73,284
1334,37,198,73,286
1334,38,198,81,278
1344,38,197,85,268
1337,38,197,89,257
1348,38,198,87,248
1340,38,197,87,225
1342,38,198,87,211
1336,38,197,88,204
1337,37,198,88,207
1334,37,198,89,222
1383,38,198,91,222
1335,37,197,92,201
1350,38,198,92,186
1332,37,198,94,178
1337,37,198,96,176
1337,38,198,99,191
1339,37,197,101,191
1336,38,197,100,188
1373,38,198,101,208
1336,38,198,102,235
1337,38,199,107,222
1337,37,200,109,214
1335,38,207,113,225
1341,37,212,108,227
1335,38,218,112,210
1345,37,220,113,220
1356,38,246,120,227
1338,38,255,119,222
1336,37,249,117,233
1338,38,275,117,224
1338,38,288,117,222
1345,38,298,118,215
1336,37,304,119,206
1338,38,314,118,219
1346,37,322,118,200
1336,38,339,119,199
1337,38,350,119,199
1335,38,357,120,215
1342,38,354,116,195
1337,38,364,119,210
1334,38,365,122,204
1336,38,374,122,199
1346,38,376,120,197
1336,38,378,122,187
1344,38,379,122,185
1338,38,383,123,175
1337,38,393,124,181
1335,38,397,128,189
1334,38,427,134,183
1334,38,432,128,177
1352,37,430,130,166
1343,38,431,130,147
1335,38,430,129,151
1336,38,446,127,144
1337,38,463,127,133
1337,38,483,130,120
1339,38,487,135,114
1337,38,487,137,110
1350,38,500,135,95
1337,38,499,134,100
1341,38,503,135,97
1335,37,517,139,98
1335,37,518,139,90
1336,38,517,147,85
1343,38,519,154,74
1337,38,530,146,68
1383,38,524,153,62
1336,38,534,152,66
1336,38,537,148,58
1337,38,558,167,42
1345,38,549,175,29
1339,38,552,175,1
1334,38,565,177,-18
1337,37,593,179,-27
1343,38,582,172,-37
1339,38,589,170,-48
1336,37,602,176,-58
1343,38,616,181,-62
1338,37,634,179,-65
1339,38,651,174,-67
1337,38,615,179,-95
1333,37,607,177,-105
1354,38,612,175,-105
1344,38,626,180,-104
1337,38,629,177,-105
1336,38,638,179,-104
1338,38,627,176,-105
1335,38,624,180,-104
1337,38,636,179,-105
1338,48,621,178,-105
1351,54,648,179,-105
1337,54,652,184,-105
1341,59,663,185,-104
1337,58,630,185,-105
1337,57,633,183,-105
1337,64,646,187,-104
1344,74,642,187,-105
1336,74,650,187,-104
1369,66,656,185,-105
1336,61,677,185,-105
1336,57,674,191,-105
1339,58,674,190,-105
1337,63,675,192,-104
1342,63,674,192,-105
1338,61,672,189,-105
1334,62,676,188,-105
1355,62,642,187,-104
1339,62,635,185,-105
1337,64,639,182,-105
1342,61,654,182,-104
1336,66,652,180,-104
1334,66,692,176,-104
1337,66,695,178,-104
1337,65,670,176,-104
1343,67,671,174,-105
1339,69,685,173,-105
1344,68,672,170,-104
1335,66,648,160,-105
1336,66,643,159,-104
1334,66,646,157,-105
1334,64,648,158,-105
1336,60,651,140,-104
1365,48,625,139,-105
1337,37,619,140,-105
1335,37,633,138,-105
1337,38,636,138,-104
1336,38,635,135,-105
1333,38,647,133,-105
1337,38,628,129,-104
1343,38,594,129,-105
1344,38,602,127,-104
1336,37,589,126,-105
1336,38,579,125,-105
1336,38,571,123,-105
1336,37,549,116,-105
1344,38,542,112,-104
1344,38,526,113,-105
1334,38,495,113,-104
1384,37,483,113,-105
1336,38,475,114,-105
1338,38,471,113,-105
1335,37,452,108,-106
1343,37,444,103,-105
1339,37,396,100,-105
1337,38,367,100,-104
1336,38,373,98,-105
1346,38,364,97,-105
1338,38,348,97,-104
1345,38,333,95,-105
1338,37,305,95,-105
1337,37,285,96,-106
1337,38,254,88,-105
1338,37,244,87,-104
1338,38,220,87,-104
1348,38,225,85,-102
1346,38,204,85,-104
1338,38,197,84,-103
1337,38,198,81,-104
1336,38,198,79,-104
1337,37,198,77,-105
1339,38,198,69,-105
1342,38,197,69,-104
1356,38,197,69,-105
1338,38,198,69,-105
1339,37,197,69,-106
1339,38,197,69,-105
1337,37,197,70,-105
1338,37,197,69,-106
1345,37,197,70,-105
1338,38,198,70,-105
1343,38,197,70,-105
1336,37,198,70,-106
1340,38,197,70,-104
1335,38,197,69,-104
1345,37,197,69,-103
1338,38,197,69,-104
1337,38,197,69,-104
1337,37,197,69,-105
1381,37,198,69,-105
